Tweet_count,Username,Text,Created At,Retweets,Likes
100,DatoWorld,"🇺🇲#EEUU - 🔴 Donald Trump lidera la carrera presidencial en los  estados clave. - Encuesta Redfield

🔴 Trump 🔵 Biden 
🔴41%🔵35% - Arizona 
🔴45%🔵34% - Florida 
🔴42%🔵34% - Georgia
🔴40%🔵39% - Pensilvania 
🔴39%🔵37% - Michigan
🔴37%🔵33% -Carolina del Norte https://t.co/iqb1TvCVUh",Tue Jan 09 19:40:24 +0000 2024,95,379
101,UNDP Careers,"➡️ UNDP Crisis Bureau (CB) is looking to hire a Policy Specialist – Climate and Security Risk (P4 FTA), based in New York, United States.⁠ 

📆 Deadline: February 18th, 2024 (Midnight New York, USA)
✅#JoinAlifeChangingMission with UNDP: https://t.co/pTTZ0KvhY5 

#UNDPCareers https://t.co/RvhHkfyNOB",Tue Feb 13 12:02:46 +0000 2024,1,2
102,NEXTA,"U.S. Congress approves $1.59 trillion budget for 2024 - Reuters

Biden claims that this agreement will help avoid a shutdown. However, there are fears that radical members of the Republican Party may not support it, the agency writes.

Of the new budget, 886 billion will be spent https://t.co/chHqNhTgCy",Mon Jan 08 10:02:17 +0000 2024,34,229
103,Paula Schwarz,"I’m back in #California &amp; mass #migration management is hitting the United States hard as a topic in light of the elections. At the 2024 #WEF, my team presented the work of https://t.co/G7LlVF0Gd8 in Africa: https://t.co/7YTVdoLBuC
Talk to me about our ambitions for the #USA?🙏🏼❤️ https://t.co/jwu2TNvOao",Sat Feb 03 18:04:31 +0000 2024,0,3
104,Rep. Keith Self,"The United States is back on the moon!  #USA 🇺🇸 
 
Intuitive Machines makes first U.S. moon landing in 51 years.

https://t.co/gNw8cO8iDv https://t.co/GsEcbPtfb6",Fri Feb 23 19:16:38 +0000 2024,3,15
105,Chris W. Crouse,"Jayson Tatum and Jrue Holiday are expected to become the first pair of Celtics teammates to represent the United States in the Olympics.  

Tatum and Holiday are among those considered as locks for USA Basketball's 2024 Paris roster:
https://t.co/WiI8fFYCKK https://t.co/2bnA40VDYJ",Wed Feb 28 19:52:05 +0000 2024,3,3
106,Scholarship Region,"2024 New York University Fellowship in USA | Fully Funded

Host Country: United States of America (USA)

Category: 
•Training
• Fellowships

Eligible Countries: All Countries

Benefit: 
✅$1,500 – $2,500 Funding

Deadline: March 1, 2024

APPLY↙️
https://t.co/eVK3t5IQNS",Sun Feb 25 12:30:00 +0000 2024,7,21
107,kinghano10000,"$nnox 
@nanox_vision
Last upgrade with ""test"" removed on February 19, 2024!  This means that ARC has started offering X-ray screening to the general public “in the United States or Europe.”  (probably USA) https://t.co/jiPFB7igxL",Sun Feb 25 15:16:05 +0000 2024,3,28
108,UMVA LAB,"Health Officials Confirm Case of Bubonic Plague in the United States
 https://t.co/g9HKVt613L
#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration",Mon Feb 12 19:04:11 +0000 2024,0,0
109,USA TODAY,A UN resolution demanding an immediate cease-fire in the Gaza Strip was vetoed by the United States. https://t.co/9Uv9l5Cjok https://t.co/2PDFJl21lh,Wed Feb 21 17:58:26 +0000 2024,8,15
110,Polling USA,"The Supreme Leader of America Has Won Another Landslide Election, All Hail Her Divine Glory https://t.co/DR1P8Ye7r8",Tue Jan 23 22:42:30 +0000 2024,20,480
111,UMVA LAB,"House Passes Drought Preparedness Act: A Beacon of Hope for the Western United States
 https://t.co/QS6kZDTqZc
#USA #trump #ukraine #russia #election #war #news #2024 #DRC #Rwanda #uk #immigration",Mon Feb 12 19:33:51 +0000 2024,0,0
112,Polling USA,"Four state Democratic parties have moved to make Biden the only candidate on the Democratic primary ballot for 2024

Florida
Massachusetts
North Carolina
Tennessee https://t.co/DCf83sMRa2",Tue Jan 02 22:06:35 +0000 2024,311,1223
113,-- GEROMAN -- time will tell - 👀 --,"The most powerful political crisis since the second half of the nineteenth century is flaring up in the United States, which could easily escalate into a new civil war. The Russian leadership will certainly take advantage of this situation to achieve its goals in Ukraine.

The",Thu Jan 25 09:53:07 +0000 2024,23,224
114,USA Cycling,"Soldier Hollow Nordic Center hosts the Pan-American Mountain Bike Championships, May 8-12, 2024.The event returns to the United States for the first time in over 20 years! Over 40 countries competing for titles &amp; Paris 2024 qualifying points.

Learn more: https://t.co/MQMqLx82Xh https://t.co/VwmgZSshTo",Tue Jan 30 18:00:11 +0000 2024,0,6
115,Polling USA,Welcome to the 2024 GOP Presidential primary map https://t.co/CPXcedmKpp,Mon Jan 22 21:18:43 +0000 2024,9,327
116,"Huston McKinney, CPA",".@JoeBiden is going to win the 2024 election in landslide. It’ll be a political beat down of historical proportion. Sane voters, democrats &amp; Republicans alike, are sick of Trump’s BS. Sick of his MAGAts. Sick of the chaos. Sane ppl want no part of fascism. Democracy will prevail.",Sat Feb 03 14:11:01 +0000 2024,484,1605
117,Joe Gooding 💯🇺🇸,"“The reality is, what we complain about in Russia is happening right here in the United States of America.” @DonaldJTrumpJr. Democrats are masters at “Projection” and use it daily while they’re advancing the USA towards Communism. #NewsMax @realDonaldTrump https://t.co/l2Q37U7Kye https://t.co/y5bSCZEBNt",Sat Feb 17 14:10:32 +0000 2024,28,45
118,Transfer Tavern Football Soccer,"On Feb 26, 2024, in Carson, California, USA, United States forward Alex Morgan (7) engages with the referee during the second half of a game at Dignity Health Sports Park. https://t.co/AVQXFyGJVl",Tue Feb 27 07:07:53 +0000 2024,0,0
119,Cheryl A,Putin‘s puppet hates America. @GOP @RepMTG are welcoming Putin to come attack the EU and next comes Russia attacking USA. The sick fu*k @GOP are at war against United States. Let 2024 be the year of ending Putins grip on @GOP. Why do @GOP hate their constituents? https://t.co/I6sNYopUqt,Thu Feb 15 16:14:55 +0000 2024,0,0
120,Red Eagle Politics,"Biden's struggles with minority turnout will be on full display in 2024 as he will have a tougher time in states like GA/NV/TX/NC compared to 2020

Couple this with higher White Working Class turnout than 2022 and you have the perfect recipe for another Trump election victory!",Sat Jan 06 22:08:55 +0000 2024,22,242
121,Polling USA,"Net Favourability of NATO:

All: +31%

Biden Voters: +73%
Trump Voters: +2%

YouGov / Feb 20, 2024 / n=1562 https://t.co/VkmtX2u1Eh",Wed Feb 21 22:16:44 +0000 2024,44,574
122,USA TODAY Politics,"The Excerpt Podcast: After being President of the United States, what comes next? https://t.co/d6Ii3Fwzbc",Thu Feb 22 18:27:02 +0000 2024,0,1
123,Andrew—Author of America Rises On Substack,"In 2024:

—We will set voter turnout records
—Joe Biden will be reelected
—Donald Trump will be convicted and sentenced to prison
—Ukraine will defeat Russia
—Democrats will retake control of the House
—Democrats will defy the odds and keep control of the senate

Happy New Year!",Mon Jan 01 20:03:02 +0000 2024,399,1590
124,Polling USA,"Republicans are more concerned about having a strong economy than having a functional democracy 

Independents are split 

Democrats want a functioning democracy more https://t.co/ZkIgOWiOIm",Sun Jan 14 17:53:38 +0000 2024,20,192
125,UNDP Careers,"➡️ UNDP Bureau for Policy and Programme Support (BPPS) is looking to hire a Director, Sustainable Finance Hub (P6 FTA), based in New York, United States.⁠

📆 Deadline: February 20th, 2024 (Midnight New York, USA)
✅ #JoinAlifeChangingMission with UNDP: https://t.co/N1UbpbAbXx https://t.co/sO05Ux4xNo",Wed Feb 14 12:04:01 +0000 2024,1,1
126,Rhonda Giannelli,"WE LOVE PRESIDENT TRUMP 
WE LOVE OUR COUNTRY. 
UNITED STATES OF AMERICA ""
UNSTOPPABLE. 
PATRIOTS of AMERICA 
50 STATE UNION..
USA USA USA USA USA USA.!!!
NOV 2024  ELECT PRESIDENT TRUMP",Sat Feb 10 17:17:30 +0000 2024,0,0
127,Victor Shi,"Big picture: “As signs point to the 2024 presidential election being a repeat of the 2020 race between President Joe Biden and Trump, Biden holds a lead over Trump 50 - 44 percent among registered voters in a hypothetical general election matchup” https://t.co/Z5i0MrE5nS",Wed Jan 31 19:37:52 +0000 2024,58,204
128,R-CALF USA,"Going, Going, Soon Gone
February 14, 2024

This week’s episode discusses 2022 census data that shows drastic reductions in the number of cattle and sheep operations in the United States.

Watch HERE
⬇️⬇️⬇️
https://t.co/oFHVohz7gW",Wed Feb 14 21:52:12 +0000 2024,3,4
129,Kinokuniya USA,"The Haikyu!! Magazine 2024 February is now available online for those who don't have a Kinokuniya store near you!

https://t.co/duvfDYxub0",Wed Feb 21 17:36:10 +0000 2024,2,12
130,Tim O'Brien,“The United States economy grew faster than any other large advanced economy last year — by a wide margin — and is on track to do so again in 2024.” https://t.co/iZHEBR6B4H,Wed Jan 31 12:47:25 +0000 2024,115,318
131,Maps Mania,"Chain Towns USA - the U.S. Chain &amp; Independent Restaurants map reveals that independent restaurants are more prevalent in East and West Coast cities. McCities dominate the Midwestern &amp; the Southeastern United States.
https://t.co/Kwt0cyLDvi https://t.co/bIcXvutxdE",Tue Feb 20 17:06:56 +0000 2024,1,1
132,Jack Carr,"COVER REVEAL 
 
TARGETED: BEIRUT - THE 1983 MARINE BARRACKS BOMBING AND THE UNTOLD ORIGIN STORY OF THE WAR ON TERROR 
 
PUBLICATION DATE: 10 SEPTEMBER 2024
 
PRE-ORDER NOW: https://t.co/xrLo1Z3nzE
 
1983: The United States Marine Corps experiences its greatest single-day loss of https://t.co/AZnTNNXxFH",Fri Feb 09 19:43:36 +0000 2024,58,545
133,Asbury Park Press,"From buzzy Instagram-worthy spots to tried-and-true small-town standbys, these are USA TODAY's top restaurants across the United States in 2024. https://t.co/l0hijjcZxt",Thu Feb 15 18:00:11 +0000 2024,0,0
134,hyetigran,"USA 🇺🇸 USA 🇺🇸 USA 🇺🇸
Will the United States Win the Most Gold Medals in the Paris Summer Olympics 2024?
    
✅Yes: $0.59
Position: 156.21 Yes Shares
    
❌No: $0.41
Position: 0  No Shares
    
Place your prediction on @HedgehogMarket: https://t.co/PkENN6A23i",Tue Feb 13 22:58:48 +0000 2024,1,1
135,Revolver News,"Hawaii court just declared that its “Aloha Spirit” makes it above the United States Supreme Court…

https://t.co/4qGMBrCbv5
https://t.co/4qGMBrCbv5",Tue Feb 13 15:05:04 +0000 2024,13,24
136,SelectUSA,"#SelectUSASummit Spinoff Events connect your company to some of the most promising business opportunities in the United States! Join @GPEC from June 20 -21 to learn more about what Arizona has to offer your company.

APPLY NOW:
https://t.co/VsU783e91g https://t.co/UXgWdiAvnG",Tue Feb 13 18:49:40 +0000 2024,0,2
137,USA Basketball,"First gameday of 2024 🙌 

🇺🇸 #USABWNT vs 🇧🇪 Belgium

8:45 PM CET/2:45 PM ET
📍 Antwerp Sportpaleis

📺 https://t.co/C9tsOslrWI https://t.co/4GksL1LFdi",Thu Feb 08 14:01:02 +0000 2024,84,420
138,WorkL For Business,"Great news for workers in the United States! 🇺🇸💪

Our latest Annual Report 2024 data shows employees in the USA have the highest empowerment score (77%) - 4% higher than New Zealand, Australia, Ireland &amp; UK! https://t.co/4N70EyihuV",Tue Feb 13 12:50:45 +0000 2024,0,0
139,Cyrus Janssen,"Wow!  @EurasiaGroup just named it's #1 geopolitical threat for 2024 and you won't believe what they said.

Is it China? Russia? Israel? Hamas? Iran? 

Nope! 

It's the United States vs Itself:

""While America's military and economy remain exceptionally strong, its political",Mon Jan 15 06:46:32 +0000 2024,72,351
140,Alerta News 24,"🇺🇸  EEUU VOTA 2024  🇺🇸

🔴  New Hampshire  🔵

Las elecciones están en progreso en el ""estado de granito"" mientras se espera otra victoria aplastante de Trump que lo encamine como candidato republicano a la Casa Blanca.

🇺🇸 | COBERTURA ESPECIAL.
🇺🇸 | ESTA NOCHE en @AlertaNews24. https://t.co/0oQDNeiWM6",Tue Jan 23 22:19:30 +0000 2024,54,511
141,Use Yandex Search Engine for Anti Zionist searches,"More than 400 thousand American children are missing every year in the United States from 2020 - 2024
https://t.co/fXQRz5Zibs
Politicians helped Georgia Tann kidnaps and sell more than 5,000 children. 
What makes Americans think this isn't happening today? Given the USA's https://t.co/DsLdj87Dgt",Wed Feb 21 15:39:40 +0000 2024,4,4
142,GOP,"On Monday, election 2024 officially begins with the Iowa Caucuses.

It will end in November with a Republican being elected president!",Sun Jan 14 18:29:36 +0000 2024,91,625
143,Korben Dallas,"The song born in the USA by Bruce Springsteen is just him whining about how awful the United States is and I didn’t realize that until 2024. This is how much our consciousness has changed or at least mine has changed since the 80s, in the 80s in our drunken stupor, we would just https://t.co/U3OtLFiFhF",Wed Feb 28 01:37:39 +0000 2024,0,2
144,Victor Onyekwelu,"2024 Illinois Wesleyan University Scholarship | Step-by-Step Process
https://t.co/L9rD6fb8Ql

Host Country: United States of America (USA)

Eligible Category: 
• Undergraduate

Eligible Country: All Countries 

Benefits: $30,000 + Full Scholarship

Deadline: February 15, 2024",Thu Feb 15 12:27:59 +0000 2024,0,0
145,Scholarship Region,"2024 World Bank Group Pitch Competition | How to Apply

Host Country: United States of America (USA)

Category: 
• Competitions

Eligible Countries: All Countries

Benefit:
✅Awards
✅Grants
✅Prizes

Deadline: March 1, 2024

APPLY↙️
https://t.co/QUNMlXMPCS",Tue Feb 27 14:30:01 +0000 2024,7,12
146,American Free News Network,"The United States Space Force: Weaponizing the Final Frontier

The establishment of the United States Space Force (USSF) in 2019 marked a significant milestone in the USA's journey towards weaponizing the space domain.

https://t.co/r0X2TQDLLr https://t.co/4Vte4yBrdv",Sat Feb 24 00:49:19 +0000 2024,0,0
147,ᴊᴀᴄᴋ ᴅᴀɴɢᴇʀ,"2024 Government Picks:

President - @realDonaldTrump

VP - @KristiNoem

Press Sec - @TuckerCarlson

Fed Chair - @RonPaul

IRS Comm - @RandPaul

DOD - @DougAMacgregor

AG - @RonDeSantis

DHS - @GenFlynn

DOJ - @VivekGRamaswamy

CIA - @RobertKennedyJr

FBI - @HawleyMO 

CDC -",Sun Jan 21 18:56:33 +0000 2024,96,480
148,Axios,The U.S. economy outperformed other large advanced economies last year — and is on track to beat the world again in 2024. https://t.co/c5TXjGHtjX https://t.co/GAlGx2dh1p,Wed Jan 31 11:38:16 +0000 2024,477,1190
149,USA TODAY Travel,What are the best museums across the United States? https://t.co/EwQrWdRB2K,Sun Feb 25 13:05:02 +0000 2024,1,2
150,PSU Arts&Arch,Architecture faculty member DK Osseo-Asare has been named a winner of the national 2024 United States Artists (USA) Fellowship in the Architecture and Design category. His work explores the reuse and recycling of materials to create low-carbon structures. https://t.co/Jrb3CsXFXE,Thu Feb 08 14:01:42 +0000 2024,3,7
151,MindStir Media,"USA Today contributor Molly Peck recently called MindStir Media ""the leading provider of self-publishing and book marketing services in the United States"" and we couldn't be more excited and proud!

Read the article: https://t.co/ntAp3PJ1vO

#selfpublishing #selfpublish https://t.co/J6ZFEULv9m",Tue Feb 20 06:28:07 +0000 2024,200,678
152,Sasakawa USA,"Japan and the United States have taken note of remarks by the powerful sister of North Korea’s leader hinting at the possibility of a visit to Pyongyang by Prime Minister Fumio Kishida, with Washington offering its blessings to the potential summit.

https://t.co/SHb0MuV3hm",Fri Feb 16 21:00:30 +0000 2024,0,2
153,Big Cases Bot,"New filing: ""U.S. v. Smirnov (Informant who lied to FBI about Bidens’ in Ukraine)""
Doc #29: NOTICE OF ATTORNEY APPEARANCE Derek E. Hines appearing for USA. (Hines, Derek) (Entered: 02/23/2024)

PDF: https://t.co/dCWKoI9lH8

#CL68254979",Fri Feb 23 15:20:43 +0000 2024,9,8
154,SEAGRICULTURE,"🔔 Check out Seagricuture USA sessions! 🔔
 
The theme of Seagriculture USA 2024, Exploring New Frontiers, embodies the spirit of #innovation and discovery of the seaweed industry's evolution in the United States. 

Explore the sessions at https://t.co/8DwGMbanKS

#seagriculture https://t.co/VW3f5XUTNL",Fri Feb 23 13:40:51 +0000 2024,1,3
155,FRANCE 24 Français,"En campagne dans l'Iowa, Donald Trump promet de ""sauver l'Amérique"" en 2024
➡️ https://t.co/6NrFWSiZx6 https://t.co/NC0LWMFGgq",Sun Jan 07 07:39:48 +0000 2024,20,297
156,James Packard Love,"My slides from yesterday's INB8 presentation non-voluntary use of patents in the United States.

https://t.co/hyOEdKkk0n",Thu Feb 22 09:12:37 +0000 2024,4,12
157,Peter Baker,"The US economy grew faster than any other large advanced economy last year — by a wide margin — and is on track to do so again in 2024, reports ⁦@Neil_Irwin⁩  https://t.co/91j54QRSL5",Wed Jan 31 12:25:51 +0000 2024,2208,4963
158,Global Index,"🇺🇸 American States population compared with countries, 2023:

California 38.9 million - Canada 🇨🇦 38.7 million
Texas 30.5 million - Madagascar 🇲🇬 30.3 million
Florida 22.6 million - Taiwan 🇹🇼 23.9 million
New York 19.4 million - Romania 🇷🇴 19.8 million
Pennsylvania 12.9 million -",Sun Jan 14 20:50:59 +0000 2024,62,303
159,USA Nordic,"The duo of Alexa Brabec and Kai McKinnon finish second overall, bringing home the first-ever medal in a Women’s Nordic Combined team event at Junior Worlds for the United States. #TeamUSA #weliveforit 

🔗 Click the link below to read the full recap!

https://t.co/uReWEi7C2Y",Sat Feb 10 15:37:05 +0000 2024,0,2
160,Adam Carlson,"2024 predictions:

• Trump wins every state in the GOP primaries

• Trump picks Noem as his running mate

• RFK Jr. receives &lt;4% of the national popular vote

• Biden loses among senior citizens

• Rs win the Senate 51-49, Ds narrowly flip the House

• TX is closer then FL",Mon Jan 01 03:32:56 +0000 2024,21,552
161,Tmv 🤑💰💸,"US debt has crossed 34 trillion $ and with 1 trillion$ interest liability and budget deficit of another 1-1.5 trillion$ by end of 2024 we will see it soar to 36.5-37.5 trillion$ .

With this wishing you all a very awsome weekend legends",Sun Jan 21 08:57:40 +0000 2024,11,95
162,Sasakawa USA,"Japan and the United States have recently agreed to begin joint research on artificial intelligence in the hope of using the technology for drones that would work in tandem with the Asian nation's next fighter jet.

https://t.co/toWWXmLvL3",Tue Jan 30 15:02:14 +0000 2024,0,1
163,USA TODAY Travel,"Celebrate the best of pop culture at these 10 museums, voted by readers as the best in the United States. https://t.co/CVLPnA55UA",Tue Feb 27 22:00:07 +0000 2024,2,1
164,David Middleton,"NRL 2024: Las Vegas, USA, Harry Sunderland, American All Stars, Denver Test, 1987 State of Origin, David Niu, Kangaroos, USA Tomahawks; Why Vegas is boldest bid yet to conquer United States https://t.co/fOXVqmXVZI via @NRL",Sat Feb 10 01:14:17 +0000 2024,12,15
165,Frank Luntz,"The U.S. economy grew faster than any other large advanced economy last year by a wide margin — and is on track to do so again in 2024.

https://t.co/LYorLlmM0M",Wed Jan 31 19:04:14 +0000 2024,228,633
166,unusual_whales,"The United States economy grew faster than any other large advanced economy last year — by a wide margin — and is on track to do so again in 2024, per Axios: https://t.co/6tzJqWQWnI",Wed Feb 07 13:32:00 +0000 2024,131,770
167,The Kyiv Independent,"⚡️US congress reaches funding consensus.

US lawmakers have reached a deal on a two-tranche funding package to keep the federal government funded into March, CNN reported on Jan. 13.

The budget includes $1.59 trillion for fiscal year 2024, with $886 billion for defense spending.",Sat Jan 13 22:54:47 +0000 2024,133,790
168,Rex Huppke,"🚨BREAKING: With the Kansas City Chiefs winning the Super Bowl, CNN has called the 2024 presidential election for Joe Biden",Mon Feb 12 03:59:13 +0000 2024,27,380
169,Culture War,"♦️ Sebastian Gorka ♦️ Drone Attacks in USA

""I expect to see armed drones in the skies over the United States""

""You can't defend and protect an entity that you detest and that's who these people are""

📍 @SebGorka  @bannon_2024
@MAGAIncWarRoom @DonaldTNews
@TrumpWarRoom @gc22gc https://t.co/1iIaSWkPx7",Fri Feb 02 21:28:25 +0000 2024,3,5
170,Cheds (Trading Quotes),"Official prediction for 2024  US presidential election.

Biden wins re-election easily off the back of increased voter turnout

Dems pick up 15+ seats in the house

Republicans win senate by 1-2 seats

Divided government, markets do well as a result.

*Not an endorsement",Tue Feb 06 17:38:36 +0000 2024,20,302
171,Gun Websites,"John Garand – Died (86) starts February 15, 2024 at 05:00PM 

John Cantius Garand

Jan 1, 1888 – Feb 16, 1974

Canada / USA

1928 M1 Garand

One of only seven individuals have invented firearms adopted by the United States Military",Fri Feb 16 00:01:24 +0000 2024,0,3
172,USA Wrestling,What we learned from the United States’ domination at the 2024 Pan American Wrestling Championships | ✍️ @Olympics https://t.co/PKIlAsee36,Tue Feb 27 16:02:22 +0000 2024,2,10
173,KEZI 9 Sports,"The dates have been set. On Thursday, USA Track &amp; Field (USATF), the United States Olympic &amp; Paralympic Committee (USOPC) and TrackTown USA announced the competition schedule for the 2024 U.S. Olympic Team Trials. https://t.co/zyPciSAcAN",Fri Feb 16 07:40:45 +0000 2024,0,0
174,TravMediaUSA,2024 Travel Guide to the United States of America https://t.co/0a037Hafu0 via @TravelPulse,Wed Feb 21 19:48:42 +0000 2024,0,0
175,beIN SPORTS USA,"🚨 Save the date! 🚨

🇦🇷 Messi's Argentina will face Costa Rica 🇨🇷 in the United States. Here we tell you when and where 👀 #beINSPORTS

https://t.co/RjPsJEYDFF",Tue Feb 27 22:30:00 +0000 2024,0,6
176,Jon Wiener,"How the special election in Long Island, ""one of the most Republican areas in the United States"", resulted in a win for Democrat @Tom_Suozzi – and what it bodes for 2024 – @HaroldMeyerson comments @TheProspect and on 'Living in the USA' @KPFK https://t.co/35Lrzognf3 @ddayen https://t.co/ZotJ7od8JO",Fri Feb 16 15:41:00 +0000 2024,0,0
177,AS USA,"Three of world soccer's biggest clubs will be going head to head in the United States in the summer of 2024. Here's everything you need to know.

#Liverpool #ManchesterUnited #Arsenal #PremierLeague #preseason 

📎 https://t.co/jDkg8Xdfv9

https://t.co/jDkg8Xdfv9",Fri Feb 23 18:24:35 +0000 2024,0,1
178,Axios,The United States economy grew faster than any other large advanced economy last year — by a wide margin — and is on track to do so again in 2024. Here's why.  https://t.co/rGpQeVMjdk,Thu Feb 01 03:54:48 +0000 2024,91,249
179,USA TODAY Travel,"Music lovers will adore these 10 music museums, voted as the best across the United States by readers. https://t.co/vCFuO62Nf5",Sat Feb 24 22:00:05 +0000 2024,1,1
180,USA TODAY Travel,"Curious minds will love these 10 science museums, voted as the best in the United States by readers. https://t.co/8mjKVPzKH3",Wed Feb 28 22:00:09 +0000 2024,0,0
181,Axios,"The U.S. boasts the strongest economy of any rich nation. The much-predicted 2023 recession failed to appear, employment has remained robust, real wages have been rising, and the outlook for 2024 is similarly healthy. https://t.co/qMBYqvapd6",Wed Jan 03 15:17:32 +0000 2024,148,291
182,Polling USA,"""If Trump wins in 2024, which would you prefer government officials, including military and police, show loyalty to...""

The Constitution: 94%
Trump: 6%

YouGov / January 12, 2024 / n=2870",Sun Jan 14 22:51:05 +0000 2024,7,219
183,Paul Shapoval,"US in 2024:
- blocking military aid package
- blocking the NATO invitation
- may elect the guy who will help Russia to occupy the whole of Ukraine
- follows a delusional strategy that stalemate somehow may force Putin to negotiate
- Jake Sullivan is still in charge of foreign",Tue Jan 30 23:20:57 +0000 2024,76,334
184,Baseball America,"Our college preview is HERE

@BeaverBaseball enters 2024 with the ingredients to return to the #CWS in the last year of the Pac-12 as we know it 👀

We dive deep into future of the sport, the top 25 teams in the country, plus players who could shape a huge year for the sport https://t.co/GaaHfnnVD8",Thu Jan 25 20:00:04 +0000 2024,99,517
185,Sasakawa USA,"The United States supports Japan's efforts to hold talks with North Korea and hopes any dialogue would seek to resolve issues ranging from regional security to human rights, Washington's envoy on North Korean human rights issues said on Wednesday.

https://t.co/60xHsv8hOm",Thu Feb 15 21:00:36 +0000 2024,0,0
186,Daily Tribune,"The United States said it faces ""heightened risk"" from Russia in a report on financing released Wednesday, noting that Moscow has boosted efforts to obtain certain US products to support its war in Ukraine.

Read more at: https://t.co/QQdC3EIV3j

#USA
#RUSSIA
#DailyTribune",Wed Feb 07 23:12:23 +0000 2024,2,1
187,USA TODAY Opinion,"Nikki Haley ""is a skilled politician with experience governing a state and representing the United States on the global stage,"" writes @louievillalobos. Yet Republicans will not support her. Thank them for it. https://t.co/jCAhPxnW1b https://t.co/oQRGDqEXbR",Thu Feb 22 19:15:08 +0000 2024,0,0
188,Political Polls,"2024 National GE:

Trump 49% (+8)
Biden 41%

.@Rasmussen_Poll, 968 LV, 1/7-9
https://t.co/U0eh2qabXw",Thu Jan 11 17:59:32 +0000 2024,159,632
189,BeshearStan 🥥🌴,"@tuspc_politics Biden wins 413 EVs, Dems win 240+ house seats and 52 senate seats",Sat Jan 20 16:23:52 +0000 2024,4,241
190,AAM,"ICYMI: The @NewYorker reports ""as many as a hundred thousand North Koreans"" are working in China at ""construction companies, textile factories, and software firms,"" along with seafood processing plants. Many of these goods are sent to the United States.
https://t.co/AThcsNKvay",Mon Feb 26 19:39:22 +0000 2024,7,4
191,TYCOONSTORY MEDIA,"Entrepreneur, Investor, And Small Business Networking Event Will Be Held On Friday, February 23, 2024, In San Francisco, United States
#Entrepreneurship #Investment #SmallBusiness  #SanFrancisco #USA  #EntrepreneurEvent #businessevents @allevents_in  
https://t.co/jWxtt2hmAw https://t.co/TmMBgBQR9I",Mon Feb 12 10:36:16 +0000 2024,2,2
192,The Evening Tribune,"From buzzy Instagram-worthy spots to tried-and-true small-town standbys, these are USA TODAY's top restaurants across the United States in 2024. https://t.co/ELVXjMej9p",Sat Feb 17 10:08:02 +0000 2024,0,0
193,The Athletic,"When Simone Biles went out in Tokyo, Jordan Chiles helped get Team USA to a silver medal. 

Now she's prepping for Paris with a new focus, and she is ready to be ""that girl"" for the United States.

✍️ @DanaONeilWriter

https://t.co/RvJLRJIX1z https://t.co/cR07XRbo7V",Thu Feb 22 21:00:53 +0000 2024,10,35
194,micenet,"American Airlines will fly between the United States and Brisbane for the first time from October 2024.
👉 https://t.co/dQFBfQFYiD

@Brisbane_EDA @AmericanAir #eventprofs #businessevents #aviation #USA",Tue Feb 06 04:00:11 +0000 2024,0,0
195,USA TODAY,"Russia arrests dual US citizen, accusing her of aiding Ukraine https://t.co/QzpVPnyQww",Wed Feb 21 09:42:02 +0000 2024,9,8
196,Karine Jean-Pierre,"Last year, under @POTUS, our economy grew faster than any other large, advanced economy and we’re on track to do it again this year.
⬆️2.5% GDP growth
⬆️Projected 2024 growth of 2.1%
⬆️Strong productivity and labor force growth
https://t.co/lP0ueok7Cn",Wed Jan 31 16:58:28 +0000 2024,287,999
197,USA TODAY,Attempting to bribe postal workers. Committing bank fraud using stolen mail. Cases underline USPS concerns. https://t.co/LyQ1LNkBkp,Fri Feb 23 09:41:02 +0000 2024,3,6
198,USA TODAY,Military officials say small balloon spotted over Western U.S. poses no security risk https://t.co/gbHRzRzfXr,Sat Feb 24 12:24:02 +0000 2024,8,16
199,Polling USA,"""Is NATO important for the security of the United States?""

Important: 83%
Not Important: 16%

Quinnipiac University / Feb 19, 2024 / n=1421",Thu Feb 22 04:33:08 +0000 2024,17,117
200,Daily Press,"From buzzy Instagram-worthy spots to tried-and-true small-town standbys, these are USA TODAY's top restaurants across the United States in 2024. https://t.co/8pI9RF4m4x",Thu Feb 15 19:00:03 +0000 2024,0,0
201,Austin Statesman,"From buzzy Instagram-worthy spots to tried-and-true small-town standbys, these are USA TODAY's top restaurants across the United States in 2024 — including one from Austin. https://t.co/yan5uAHOkM",Sat Feb 17 14:00:06 +0000 2024,0,2
202,NumbersUSA,"""In Trump v. Hawaii the High Court expressly stated, “By its plain language, § 1182(f) [of the Immigration and Nationality Act] grants the President broad discretion to suspend the entry of aliens into the United States,"" notes @IRLILaw 
https://t.co/0ZVFrDUN4i",Tue Feb 27 17:29:39 +0000 2024,2,2
203,Karine Jean-Pierre,"Thanks to Bidenomics, the American economy is projected to experience stronger growth, low joblessness, and cooling inflation in 2024. 

Under @POTUS, we’re building a steady, healthy economy that’s strong from the middle out and bottom up.
https://t.co/MckW6iSZ81",Mon Feb 26 15:31:06 +0000 2024,366,1451
204,TheLeader,"From buzzy Instagram-worthy spots to tried-and-true small-town standbys, these are USA TODAY's top restaurants across the United States in 2024. https://t.co/uN9yU82nk9",Sat Feb 17 23:22:02 +0000 2024,0,0
