Tweet_count,Username,Text,Created At,Retweets,Likes
88,La France qui gagne,"🇫🇷🏆 CHAMPIONS D'EUROPE !!! 😍

L'équipe de France de handball remporte son 4e titre européen en battant le Danemark 33-31 👏👏

#handball #FRADAN https://t.co/pE36mRzVXC",Sun Jan 28 18:40:02 +0000 2024,25,234
89,Karmine Corp,"L'évasion s'est déroulée avec succès. 🕵️

Introducing our team for the 2024 #LEC Season :

🇫🇷 @CabochardLoL
🇨🇳 @zyblol
🇫🇷 @Saken_lol
🇩🇪 @LoL_Upset
🇧🇪 @Targamas

Présenté par @Orange_France 🟧 https://t.co/evAaifTMwd",Wed Jan 03 17:36:27 +0000 2024,16574,44493
90,francetvsport,"🇫🇷⚡️🇩🇪 | #FRAALL | 2️⃣-1️⃣

𝐋𝐄𝐒 𝐁𝐋𝐄𝐔𝐄𝐒 𝐄𝐍 𝐅𝐈𝐍𝐀𝐋𝐄 ✨

Solidaires jusqu'au bout, les tricolores ont battu l'Allemagne et affronteront les Espagnoles, championnes du monde en titre, à Séville mercredi en finale de la Ligue des Nations ⏳ https://t.co/2zFklh80TX",Fri Feb 23 22:02:46 +0000 2024,46,369
91,Netflix France,"Quelles sont les séries et les films français que vous aimeriez voir sur Netflix en 2024 ?

On note tout !",Fri Jan 26 16:00:00 +0000 2024,24,451
92,France Rugby,"🇫🇷🆚🇮🇹 𝐋𝐞𝐬 𝐁𝐥𝐞𝐮𝐬 donneront le coup d'envoi de la rencontre ! 💥

@CharlesOllivon 🤝 Michele Lamaro

#XVdeFrance #NeFaisonsXV #FRAITA #SixNations https://t.co/7K2tnfRAbG",Sun Feb 25 14:07:33 +0000 2024,14,201
93,Ecrevisse 一一━デ╦︻,Faut quand même être bien tarée pour LARPer l'opprimée dans la France de 2024.,Wed Feb 28 22:40:15 +0000 2024,2,3
94,Taranis France 🏉🇫🇷 🇬🇷 🇮🇹 🇸🇪 🇺🇲,"Encore un réémigrer...🛫👋🏻
 https://t.co/7d1ENCn8xf",Wed Feb 28 22:02:31 +0000 2024,4,6
95,First Team,"L’Équipe de France a dévoilé son programme de préparation pour les #JO2024 🇫🇷

- 03/07: France - Turquie à Rouen
- 06/07 : Allemagne - France à Cologne
- 08/07 : France - Allemagne à Montpellier
- 12/07 : France - Serbie à Lyon-Décines
- 19/07 : France - Canada à Orléans
- 21/07 https://t.co/ZJMHBg97MP",Mon Jan 15 16:56:41 +0000 2024,33,353
96,Arsenal (France) 🇨🇵,"Nous nous apprêtons donc à disposer d’un effectif dépourvu de blessures. 

J’ai souvent pensé que quand tous les membres de ce noyau étaient disponibles, cette équipe peut faire mal.

L’air de rien, en 2024 nous avons fait de grosses prestations avec plusieurs absences. 🔴⚪️",Wed Feb 28 21:58:59 +0000 2024,0,32
97,Infos Françaises,"HANDBALL : La France🇫🇷 se qualifie pour la finale de l'Euro après sa victoire renversante contre la Suède🇸🇪 en prolongation (34-30). #FRASUE
https://t.co/mToFMHfPRa",Fri Jan 26 18:52:46 +0000 2024,105,448
98,Lara Croft France 🐉 - FR | EN -,"FR | 📰 | Le mensuel ""Jeux Vidéo Magazine"" n°278 de mars 2024 contient une demi-page sur #TombRaider I-II-III Remastered ! Le jeu récolte une note de 13/20. Il est actuellement disponible au prix de 5,95 €. https://t.co/LZlXjc5e06",Wed Feb 28 20:23:14 +0000 2024,0,4
99,SPORTRICOLORE,"🇫🇷 LA FRANCE EN FINALE DE L'EURO 😍

Superbe victoire de nos champions olympiques au terme d'une rencontre complètement folle contre la Suède 💥

QUELLE FORCE MENTAL 👏

RDV ce dimanche pour la finale ⏳ https://t.co/vW8S70rstf",Fri Jan 26 18:43:20 +0000 2024,60,769
100,Wolves Actu France 🐺🇫🇷,"On affronte Coventry City le 16 mars 2024 pour les quart de finale de FA Cup 🏆

On s'en sort avec le meilleur tirage en évitant Liverpool, Chelsea, City et United ! https://t.co/znoOxefYpl",Wed Feb 28 22:01:43 +0000 2024,1,21
101,Six Nations (FR),"La première composition du XV de France dans le Tournoi 2024 🇫🇷🔥

#SixNationsRugby | #FRAIRL https://t.co/p7Yl4pxgRN",Wed Jan 31 10:43:31 +0000 2024,46,650
102,Equipes de France de Handball,"JOUR DE MATCH ! 🇫🇷⚡🇭🇺
🤾‍♂️#FRAHON| EHF EURO 2024⁣
⏰ 18H00
📍Cologne 🇩🇪⁣
📺 @beinsports_FR 
📱#BleuetFier
Dernier match avant le dernier carré ! 🔥
ALLEZ LES BLEUS ! 💪 https://t.co/Y5w8qrrNLr",Wed Jan 24 08:00:23 +0000 2024,59,316
103,Matthieu Lartot,"2024 sur #FranceTélévisions, c’est une année en 🥇 pour le #sport. Rugby, tennis, football, Jeux Olympiques et Paralympiques… Voici les dates qu’il faut retenir ⬇

@Francetele @francetv https://t.co/p7oWPTsC06",Tue Feb 06 14:05:02 +0000 2024,31,239
104,BeFootball,"🚨 LE BANGER. 🍗🤯

Voici le leak des maillots de l’Équipe de France pour l’EURO 2024. 🇫🇷 Ici on KIFFE la vibe old-school. 💨

Vous préférez plutôt le Bleu ou le Blanc ? 👀

📸 Via @Footy_Headlines https://t.co/THnq4m0A9g",Sun Jan 07 22:32:31 +0000 2024,68,1226
105,MaLigue2,"Coupe de France - Rejoint par Rouen à la 90e, le VAFC se qualifie tout de même en demi-finale aux tirs au but !

➡️https://t.co/hGx8uHmpUI

#FCRVAFC",Wed Feb 28 22:19:48 +0000 2024,0,10
106,Ultras Made in France,"⚽️ Marseille - Montpellier
📢 Virage Sud Marseille ! 
📆 Dimanche 25 février 2024 
📸 https://t.co/GvuxGsmkwx

#OMMHSC https://t.co/irAzfr1QTN",Wed Feb 28 20:03:22 +0000 2024,2,4
107,Rabatjoie-tv,"La maltraitance animale à Paris pour faire plaisir aux parisiens et aux politiques de France.
Triste constat en 2024
C'est clairement pas gagner la cause animale en France",Wed Feb 28 21:16:29 +0000 2024,0,0
108,Eurosport France,"😍 Un très grand souvenir : l'équipe de France championne olympique de volley à Tokyo !

⏳ Les J.O. de #Paris2024 seront diffusés en intégralité sur Eurosport https://t.co/evKV35Bfsg https://t.co/98yN0zzigK",Mon Jan 29 14:30:30 +0000 2024,21,276
109,Equipes de France de Handball,"JOUR DE FINALE ! 🇫🇷⚡🇩🇰
🤾‍♂️#FRADAN | EHF EURO 2024⁣
⏰ 17H45
📍Cologne 🇩🇪⁣
📺 @beinsports_FR | @TF1 
📱#BleuetFier
Un match pour écrire l'histoire ! 🇫🇷
ALLEZ LES BLEUS !! 💪🔥 https://t.co/ZWc7FsDw6V",Sun Jan 28 08:00:13 +0000 2024,275,1345
110,SPORTRICOLORE,"🇫🇷 La France en finale de la Ligue des Nations 🤩

Grâce à une superbe victoire contre l'Allemagne en demi-finale ➡️ 2-1 💥

RDV mercredi prochain pour la première finale d'une grande compétition pour nos Bleues ⏳ https://t.co/ww8gR0v2YT",Fri Feb 23 21:59:22 +0000 2024,35,276
111,Equipes de France de Handball,"JOUR DE DEMI-FINALE ! 🇫🇷⚡🇸🇪
🤾‍♂️#FRASUE| EHF EURO 2024⁣
⏰ 17H45
📍Cologne 🇩🇪⁣
📺 @beinsports_FR | @TMCtv 
📱#BleuetFier
LES BLEUS AUX PORTES DE LA FINALE ! 🔥
ALLEZ LES BLEUS ! 💪 https://t.co/auQwza0Ie8",Fri Jan 26 08:00:20 +0000 2024,109,620
112,France Rugby,"😍😍🔥 𝐋𝐄𝐓'𝐒 𝐆𝐎𝐎𝐎𝐎𝐎𝐎𝐎𝐎 ! 
Au bout du suspens, les Bleus viennent à bout de l'Irlande et filent en demies !  🇫🇷

#France7 #HSBCSVNSVAN | @SVNSSeries https://t.co/I1dt77NXC1",Sun Feb 25 04:11:05 +0000 2024,39,706
113,France Diplomatie🇫🇷🇪🇺,"La France sera, en 2024, l'endroit où le monde se retrouve avec les Jeux Olympiques et Paralympiques, les commémorations du Débarquement et le Sommet de la Francophonie.

Notre diplomatie sera pleinement engagée pour accueillir au mieux et faire rayonner l’esprit de fraternité. https://t.co/F7Rujcan4M",Sat Jan 20 11:57:00 +0000 2024,95,327
114,Les Jeunes Républicains,"🚀 @fxbellamy en tête chez les jeunes (18-24 ans) pour les #Europeennes2024 !

🔵 LR : 21%
⚫ RN : 16%
🔴 LFI : 12%
...
🟡 Renaissance : 9%
⚫ R ! : &lt; 1%

Sondage BVA - 28/02/2024

🇫🇷 Rejoins le combat pour la France | https://t.co/J6FeKE0zDz https://t.co/Hm8SNKzcXD",Wed Feb 28 21:09:24 +0000 2024,198,431
115,Vogue France,"Angèle ose la combinaison en cuir au défilé Courrèges ! 
https://t.co/567nOstiqx",Wed Feb 28 22:44:26 +0000 2024,3,11
116,Rebouh Ali,"Les @neptunesnantes s'inclinent en finale de Coupe d'Europe...mais quel parcours !!! Elles ont porté haut nos couleurs devenant la 1ère équipe française à atteindre ce niveau en + de 10 ans et sont en tête du championnat de France. 2024, grande année pour le #volley nantais ? https://t.co/QhN2pwDwQe",Wed Feb 28 21:33:37 +0000 2024,5,29
117,Unser Fußball,"🔥PARIS WIR KOMMEN 🫶

Nos Frauen grâce à leur victoire face aux Pays-Bas ce soir se qualifient pour les Jeux Olympiques 2024 en France 🇫🇷

BRAVO 🎉🍾 #WIRIMTEAM #NEDGER https://t.co/mPVCWkry7Z",Wed Feb 28 21:38:46 +0000 2024,0,10
118,(Un)informed Handball Hour,"France are your EHF EURO 2024 Champions! 

Fabregas with 8 goals the winner! 8/8 from Gidsel and 9 from Hansen not enough. 

🇫🇷 33-31 🇩🇰 (AET) https://t.co/RBn6ie2Dl0",Sun Jan 28 18:41:35 +0000 2024,37,381
119,Sauvons la France,La gauche en 2024: des hommes violents qui agressent des femmes parce qu’elles ne veulent pas se laisser violer par des migrants,Wed Feb 28 19:44:23 +0000 2024,17,37
120,Jordan Bardella,"Après avoir diffusé un portrait à charge contre moi, Complément d’enquête est appelé à une pause à l’approche des #Européennes2024. 

Une pause juste avant la diffusion des émissions sur Gabriel Attal, Rachida Dati et Alexis Kohler. 

Quelle coïncidence ! https://t.co/k71PRsDLkb",Fri Jan 26 12:54:55 +0000 2024,2911,9685
121,Le Parisien,"L'affaire avait bouleversé la France entière : en avril 2020, Patrice avait été empêché de dire adieu à son père mourant lors du confinement et s'était même vu infliger une amende de 135 euros.

Il vient de faire condamner l’État pour faute lourde
➡️ https://t.co/Muq2sAJRdD https://t.co/u1xsGr51sX",Wed Feb 14 16:55:13 +0000 2024,6536,19495
122,CANAL+ Foot,"🚨La compo des Bleues est tombée !

La France affronte les championnes du monde en titre en finale de la Ligue des nations ! 🇫🇷⚡️🇪🇸

Coup d’envoi à 19H ⌛️ https://t.co/g9072FYi4J",Wed Feb 28 17:32:57 +0000 2024,12,313
123,Nintendo-Master 🎮,"Top 5 des meilleures ventes de jeux vidéo de la semaine 07 /2024 en France - Mario Vs Donkey Kong en tête, Mario Kart 8 Deluxe sabordé par Skull and Bones https://t.co/PYMpxyXEHP #Charts https://t.co/umkLb7GUT9",Wed Feb 28 22:14:12 +0000 2024,2,3
124,francetvsport,"#Doha2024 | ❌ Après un match énorme, l'équipe de France s'incline aux tirs au but face à la Croatie. Il n'y aura pas de finale, que c'est cruel pour les Bleus.

▶️ Le direct : https://t.co/R6s8blLjIx https://t.co/4pTizBUFIU",Thu Feb 15 15:50:21 +0000 2024,32,224
125,Le Parisien,"Expulsé malgré son CDI, le jeune commis guinéen obtient un visa grâce à son patron rochelais

Ousmane Touré, «employé modèle» de 23 ans dans un restaurant de La Rochelle, a pu retrouver la France et ses collègues 
➡️ https://t.co/6w8xm7ym7V https://t.co/buLtN9cA5c",Wed Jan 24 02:29:39 +0000 2024,760,5140
126,DevoxxFR,Merci à BlaBlaCar Engineering d'être sponsor Bronze de Devoxx France 2024 @BlaBlaCarEng,Wed Feb 28 16:28:26 +0000 2024,1,2
127,François Asselineau,"🚨 VENT DE PANIQUE
L'entourage de Macron et ses parlementaires sont très inquiets : si les taxis se joignent aux agriculteurs, puis RATP,SNCF,Hôpitaux, Écoles, la France entière peut s'arrêter.
C'est le destin de toute dictature méprisante et incompétente.
https://t.co/Vh4ivqz76b",Tue Jan 30 06:59:28 +0000 2024,5563,12642
128,France Bleu Paris,"EN IMAGES - JO Paris 2024 : appartements, chambres, promenade, découvrez le village des athlètes
➡️ https://t.co/lwtGx85dxZ https://t.co/xbBJ21ezhr",Wed Feb 28 18:58:28 +0000 2024,1,0
129,SPORTRICOLORE,"🇫🇷 L’argent pour nos Bleues sur la Ligue des nations 👏

L’Équipe de France féminine continue ses progrès avec une première finale dans une compétition majeure 🥈

Cap sur les Jeux de Paris 2024 désormais 💪 https://t.co/jUtCM1Qqsd",Wed Feb 28 19:55:58 +0000 2024,18,101
130,lorentz,"SIA 2024. Jean Lassalle fait le show / Paris – France 27 février 2024
https://t.co/9iyPbYvseM",Wed Feb 28 22:07:38 +0000 2024,0,0
131,France Rugby,"🔥😍 𝐔𝐧𝐞 𝐠𝐫𝐨𝐬𝐬𝐞 𝐯𝐢𝐜𝐭𝐨𝐢𝐫𝐞 pour terminer la journée !
7 essais et une qualif en quarts de finale ! 

🔜 Comme chez les filles, la 1ère place sera en jeu demain. Ce sera à 22h49 contre l'Australie ! 💪🇦🇺

#HSBCSVNSVAN #France7 | @SVNSSeries https://t.co/uQ6FouJuq4",Sat Feb 24 04:21:33 +0000 2024,34,551
132,CNEWS Sport,Football : l'équipe de France féminine s'incline contre l'Espagne (2-0) en finale de la Ligue des nations https://t.co/9ZVgz7W5PJ,Wed Feb 28 20:32:48 +0000 2024,2,8
133,Sala12,"🚨 Possível time da França para os Jogos Olímpicos de 2024, EM CASA.

Em 2024, teremos Olimpíadas em Paris e a Seleção Francesa de futebol será treinada por THIERRY HENRY.

Mbappé, Griezmann e Varane seriam os três acima de 23 anos. https://t.co/JtUQgvUYyn",Wed Jan 03 15:28:03 +0000 2024,91,5432
134,francetvsport,"🇫🇷⚡️🇩🇪 | #FRAALL | 1️⃣-0️⃣

Quelle frappe de Kadidiatou Diani 🤩 Les Bleues ouvrent le score juste avant la pause 🔥

▶️ Suivez le match en direct : https://t.co/7TegH6TSMq https://t.co/SzrmLoC1zg",Fri Feb 23 20:45:16 +0000 2024,51,251
135,Guillaume Séchet,"❄️ Dans le nord de l'#Algérie, la #neige s'invite jusqu'à #Sétif aux alentours de 1000 mètres d'altitude ce soir du mercredi 28 février 2024. La région est affectée par la dépression qui a survolé la France lundi. (vidéo Fouzi Gone) https://t.co/UGKLEOXtrx",Wed Feb 28 20:07:06 +0000 2024,25,154
136,Marion Maréchal,"À tous les Français, 
À tous les Amoureux de notre pays, 
Je souhaite une belle année 2024 remplie d’espérance et de succès pour chacun et pour la France ! 🇫🇷",Mon Jan 01 19:56:40 +0000 2024,1558,8267
137,McLarenFRA 🇫🇷,"🟠 Saison 2024 - Changements ‼️

- Nouveau logo désigné par @IoDesignn 

- Space McLaren communautaire organisé la semaine après GP pour discuter, débattre de l’actualité autour de l’écurie 

- Toujours présent avec @LeSprintEdition pour cette nouvelle saison 

- Un maximum de",Wed Feb 28 20:02:22 +0000 2024,5,51
138,NFL France,"🚀 C’est quoi ce monstre ?!

@DrakeMaye2 a lancé un missile de 80 Yards avec une précision surréaliste !

Le jeune Quarterback va tenter de marquer des points lors du Scouting Combine avant de trouver son équipe NFL lors de la Draft 2024. https://t.co/mwc9ycFnkU",Wed Feb 28 19:05:36 +0000 2024,3,52
139,Céline Pina 🎗️,"Super! Envahir Mayotte et faire régner la terreur sur l’île offre directement un billet d’avion pour la France. Ce pouvoir fait n’importe quoi et s’étonne de voir le RN monter… A ce stade de débilité, on se pince. https://t.co/hozGpLooJm",Mon Feb 26 12:49:14 +0000 2024,2577,5885
140,Suhwan - FRANCE OFFICIEL 🇨🇵,"[27.02.2024 - Twitter]

[Performance Live] BtoB - SOMEDAY Cover par Choi Suhwan à la FJE2024, Toulouse France

https://t.co/2pSwT0Hvuw",Wed Feb 28 22:34:46 +0000 2024,0,4
141,GwenMetalfly,"#Metal @Napalm_Death - Setlist @FileSept, Magny-le-Hongre, France  2024 https://t.co/TxHfII7sor @o",Wed Feb 28 16:10:51 +0000 2024,0,0
142,Sauvons la France,"La France en 2024, un pays du Tiers-Monde",Wed Feb 28 21:16:16 +0000 2024,3,4
143,CNEWS,Gironde : le stage de drag-queen pour enfants annulé https://t.co/5sDtNLjUjk,Sat Feb 10 09:13:35 +0000 2024,743,3669
144,AFIA MAMA RDC,"Mercredi 28 Février 2024 : 

Briefing clinique mobile/Mars2024/ PROMEKIN II/ Binza météo

@afiamama a eu avec ses partenaires dont @MdM_France un briefing important pour discuter de la planification de la clinique mobile qui se tiendra au mois de Mars https://t.co/AXE5NR1T2M",Wed Feb 28 20:50:32 +0000 2024,15,14
145,Equipes de France de Handball,"JOUR DE MATCH ! 🇫🇷⚡🇮🇸
🤾‍♂️#FRAISL| EHF EURO 2024⁣
⏰ 15H30
📍Cologne 🇩🇪⁣
📺 @beinsports_FR | @TMCtv 
📱#BleuetFier
Deuxième match du tour principal ! ⁣🔥
ALLEZ LES BLEUS ! 💪🇫🇷 https://t.co/LRSS0JrCCe",Sat Jan 20 08:39:02 +0000 2024,43,244
146,Femmes Foot News 📰,"Il ne reste plus que 2 places à prendre pour les JO de Paris 2024⏳⏳🌍

🇫🇷 France (pays hôte)
🇺🇸 États-Unis
🇧🇷 Brésil
🇨🇴 Colombie
🇨🇦 Canada (tenant du titre)
🇳🇿 Nouvelle Zélande
🇦🇺 Australie
🇯🇵 Japon
🇪🇸 Espagne
🇩🇪 Allemagne
⏳ Af Sud ou Nigeria
⏳ Zambie ou Maroc

#Paris2024 https://t.co/4CGyxoxQl5",Wed Feb 28 21:39:03 +0000 2024,17,90
147,HandNews,"[#Euro2024]

🥇 CHAAAAAAAAAMPIONS D'EUROPE !!!!! 🇫🇷

Le résumé de la rencontre (folle) entre la France et le Danemark 👉: https://t.co/NmiePo0g89 https://t.co/o0JgVnRDdy",Sun Jan 28 18:40:25 +0000 2024,100,879
148,Paris 2024,"L’Equipe de France masculine de handball est à nouveau championne d’Europe, un mois après le sacre mondial des femmes. 

Ça promet un spectacle grandiose pour les Jeux à la maison 🥰❤️🇫🇷

Bravo les Bleus 👏",Sun Jan 28 18:43:59 +0000 2024,72,585
149,The Art Newspaper France,"Après avoir invité Eva Jospin lors de la précédente édition, six créateurs participent à ce nouveau cru autour d’une « conversation avec le vivant ».
Par Charles Gaucher.
https://t.co/CAwKduz2qi",Wed Feb 28 17:47:37 +0000 2024,0,1
150,Le Parisien,"Partie à 4h30, rentrée à 21 heures, pour 1500 euros par mois...

Djeneba, 46 ans et trois jobs en tant que femme de ménage, fait partie de ceux qui sont à pied d’œuvre quand le reste de la France est encore en pyjama

➡️ https://t.co/eAqI1ChkLR https://t.co/vdX4vxgOKZ",Tue Feb 20 10:01:44 +0000 2024,6750,16065
151,France Rugby,"🎙️ C'est la première de l'année 2024 !

🇫🇷☘️ @FGalthie donnera sa composition d'équipe pour l'ouverture du #SixNations contre l'Irlande !

🕚 Rendez-vous à 11h pour la conférence de presse sur notre chaîne Twitch !

▶️ https://t.co/T7WqOYK8hg

#XVdeFrance #NeFaisonsXV #FRAIRL https://t.co/JzZ3ddJO74",Wed Jan 31 08:07:00 +0000 2024,27,318
152,Tangosierra74,"⚡️Dans la France de #MacronLaHonte , quand on ne meurt pas aux Urgences de l'hôpital et qu'on en repart on retrouve votre cadavre dans une benne à ordures‼️

UNE FEMME DE 85 ANS QUI AVAIT DISPARU DES URGENCES RETROUVÉE MORTE DANS UNE BENNE À ORDURES
https://t.co/9onAFhgwNX",Wed Feb 28 22:29:39 +0000 2024,21,17
153,👑 GameMasters 👑,"Vous pensiez que c'était fini ... ? 
Rendez-vous du 30 mai au 1er juin 2024 au Salon Paris Philex et le 03 juin partout en France pour un carnet de 12 timbres qui complètera la série ❤️‍🔥 https://t.co/gY3GtxooAr",Wed Feb 28 21:32:14 +0000 2024,2,26
154,Le Parisien | JO 🥇,"JO de Paris 2024: Guillaume Canet aux commentaires des épreuves d’équitation sur France TV ?
➡️ https://t.co/UVROhSoY0t https://t.co/VCOsZGBEW0",Wed Feb 28 20:10:58 +0000 2024,1,0
155,Suhwan - FRANCE OFFICIEL 🇨🇵,"[25.02.2024 - Twitter]

Maintenant retournons en Corée au revoir la France...",Wed Feb 28 22:34:40 +0000 2024,0,3
156,Vogue France,"La beauté (et la mode) n'a pas d'âge, et la Fashion Week de Milan l'a prouvé. https://t.co/nn4MBS2HMa",Wed Feb 28 19:59:35 +0000 2024,2,13
157,UN TRUC DE FOOT,"Jean Louchet, gardien de Valenciennes, balance la gourde du gardien adverse lors de la séance de tirs aux buts où des indications sur les tireurs sont écrites.

Valenciennes élimine Rouen aux TAB en quart de finale de la Coupe de France le 28 février 2024

📸@YonEcenarro https://t.co/QouJ3gmWLe",Wed Feb 28 23:16:54 +0000 2024,2,18
158,Vogue France,Quels sont les indispensables mode de la rédaction de Vogue France lors de la Fashion Week de Paris ? https://t.co/zw6z4PYQeW,Wed Feb 28 19:37:54 +0000 2024,1,9
159,L'ÉQUIPE,Les Bleus affronteront l'Espagne en petite finale &gt; https://t.co/q3BI0vAKxt https://t.co/NSY2f5Zjao,Thu Feb 15 16:03:36 +0000 2024,35,422
160,Sne-FSU Biodiversité,Les déchets sauvages se multiplient en France et la colère déborde #environnement #décharge https://t.co/QcJfRkEAFr,Wed Feb 28 19:30:24 +0000 2024,17,30
161,L'ÉQUIPE,"Les Bleus concèdent le nul face à l'Italie.

Le match &gt; https://t.co/e1mCLMFfRA

#FRAITA https://t.co/2iplKARGpL",Sun Feb 25 16:55:07 +0000 2024,59,388
162,CNEWS,"«Les flics de France soutiennent le mouvement des agriculteurs», affirme ce syndicaliste policier https://t.co/V3YY8j6BQG",Mon Jan 29 11:20:43 +0000 2024,1705,5089
163,RMC Sport,"🚨 🇫🇷 Le tirage au sort des Bleus pour la campagne 2024-2025 de la Ligue des Nations ! 

https://t.co/GNY4YBB2mf https://t.co/7GvD6821bQ",Thu Feb 08 17:50:50 +0000 2024,95,739
164,CNEWS,Sondage : 84% des Français estiment que la France est un pays de culture et de tradition catholique https://t.co/xvxplwtwbK,Sun Feb 25 06:30:13 +0000 2024,1240,5720
165,Euro Fut,"🇨🇵 👔 Uniformes da França para a Euro 2024, segundo o Footy Headlines.

A ideia é um modelo apelando pros clássicos, com um azul mais claro e o escudo em escala maior. https://t.co/KUfzMltxWn",Tue Feb 13 17:37:19 +0000 2024,5,733
166,CNEWS,Pascal Praud : «J’attends que le Crif saisisse l’Arcom ou le Conseil d’Etat pour qu’ils regardent comment France Inter et France Télévisions traitent l’attaque du Hamas du 7 octobre» https://t.co/LIJ3F4onR5,Tue Feb 13 19:26:54 +0000 2024,2265,7240
167,Line,"Le 4 mars 2024 sera un grand jour pour les femmes ♀️
Ma France🇫🇷 c'est :
🗳droit de vote pour les femmes
💊accès à la contraception
🤰🏻IVG
💢🤚Lutte contre les violences conjugales
👩🏿‍🤝‍👩🏻🧍🏻‍♀️PMA
📜Ivg dans la Constitution",Wed Feb 28 20:28:30 +0000 2024,1,4
168,beIN SPORTS,"🇫🇷 La France s'incline 2-0 en finale de la Ligue des Nations face à l'Espagne
https://t.co/ipw4ag9cKv",Wed Feb 28 20:20:52 +0000 2024,1,46
169,CNEWS,Sondage : 75% des Français pensent que les élus LFI n'ont pas leur place à la cérémonie d'hommage aux victimes françaises du Hamas https://t.co/jqfOfmXnyE,Tue Feb 06 05:14:38 +0000 2024,1178,4964
170,Soobin TXT France,"| PHOTOS - 24.02.27 |

Une interview de #SOOBIN a également été publiée sur l’application Weverse.

""[#TXT_2024DREAMWEEK] 🏠
2024.txt""

🔗 https://t.co/jxogTsbhdx

____________
____________

© Weverse

--- https://t.co/tH3id9hip3",Wed Feb 28 21:01:11 +0000 2024,1,1
171,RUGBYRAMA,"Sonné et davantage par le début de compétition médiocre réalisé par le XV de France dans le Tournoi, Fabien Galthié semble ne pas s’être encore relevé de l’échec du Mondial. A-t-il encore en lui l’énergie nécessaire pour réveiller la sélection tricolore ?

https://t.co/iud5O1MCuk https://t.co/q4vqpUpZUZ",Wed Feb 28 17:45:47 +0000 2024,15,144
172,CNEWS,"IVG : le Sénat valide l'inscription dans la Constitution
➡️ https://t.co/HbUN50npyq https://t.co/gEB4Z7MOoI",Wed Feb 28 19:24:26 +0000 2024,27,88
173,L'ÉQUIPE,"La marche était trop haute pour l'équipe de France qui s'incline en finale des Championnats du monde par équipes face à l'ogre chinois. 

Le match &gt; https://t.co/bKH00JUSoU https://t.co/BN7o8fA06R",Sun Feb 25 13:00:45 +0000 2024,95,1435
174,L'ÉQUIPE,"L'équipe de France est championne d'Europe de handball pour la quatrième fois, en battant le Danemark en finale ! https://t.co/2vFacuD2JX #FRADAN https://t.co/geD93TLpYx",Sun Jan 28 18:39:16 +0000 2024,920,5425
175,France Racing,"#MotoGP 🏍 Pramac Ducati est la dernière équipe à dévoiler sa livrée 2024, devant le paddock de la #F1
https://t.co/7KVTHKrJxm",Wed Feb 28 17:07:05 +0000 2024,0,1
176,CNEWS,"CNEWS visé par le Conseil d’Etat : «Vivement qu’une telle attention soit portée sur tous les autres médias», tacle Laurence Ferrari https://t.co/GIJ3bkxbzP",Tue Feb 13 17:29:51 +0000 2024,1229,3881
177,L'ÉQUIPE,La France est en finale de la Ligue des nations face à l'Espagne ! https://t.co/Jdj6QS7eYV https://t.co/fD4q5eNipn,Fri Feb 23 22:00:49 +0000 2024,166,1933
178,EntomoNews Bernadette Cassel 🔍,"De la régulation de l’IA aux questions d’éthique biomédicale ou d'études d’impact environnemental, le cours de la Pre Samantha Besson a ouvert un cycle d’enseignements sur le droit international de la science, depuis le 22 février 2024
https://t.co/4tG8UFaDc7
Collège de France",Wed Feb 28 17:48:55 +0000 2024,0,0
179,Première Ligue Reporter,"C’EST FAIT !!! 🔥🇫🇷

L’équipe de France se qualifie pour la finale de Ligue des Nations en battant l’Allemagne (2-1). 👏🏼😍

Magnifique. 🤩 https://t.co/cU4TQCCOZM",Fri Feb 23 22:01:56 +0000 2024,39,289
180,L'ÉQUIPE,"L'équipe de France écarte Taïwan et disputera la finale des Mondiaux par équipes pour la première fois depuis 1997. Ce dimanche, les Bleus défieront la Chine qui a remporté les 10 derniers Championnats du monde par équipes.

Plus d'infos &gt; https://t.co/0XxDi3759X https://t.co/GbWU3JsoK0",Sat Feb 24 10:00:51 +0000 2024,586,6198
181,Equipe France,"CHAMPIOOOONS D’EUROPE ! ⚡️

Quelle finale, quelle équipe 🥵
Nos Bleus l’emportent face à leurs meilleurs ennemis, le Danemark (33-31) 

LE TITRE REVIENT À LA MAISON 10 ANS APRÈS",Sun Jan 28 18:40:08 +0000 2024,317,2905
182,Soobin TXT France,"| NEWS - 24.02.27 |

Des quizzs/jeux ont été publiés sur le fancafé Weverse. |1|

""[#TXT_2024DREAMWEEK] 🏠
2024.txt""

🔗 https://t.co/XcE3oUUB2u

____________
____________

© TXT_bighit

--- https://t.co/wYLoSU8fR7",Wed Feb 28 20:57:47 +0000 2024,0,3
183,ArmaTeam,"Rendez-vous le 30 Mars à Roissy-en-France pour la 2ème édition de Roissy Esport Game Show ! 🔥

⭐️ Tente de remporter ta qualification pour le #95KOF 🦁 à @Athletica_95 dans le @valdoise !

🔶 Tournois
⚽️ EA FC24 ‣ 64 joueurs
🏁 MK8 ‣ 32 joueurs

🔎 https://t.co/lq7VGdRdma

🔶 https://t.co/zU4VXrDeG4",Wed Feb 28 17:03:28 +0000 2024,7,8
