Tweet_count,Username,Text,Created At,Retweets,Likes
201,Christie & Co,"Last week, our Pubs &amp; Restaurants team launched their 2024 Pubs &amp; Restaurants Property List, which highlights all current stock across England, Wales &amp; Scotland as of 31 Jan 2024.

For more info contact pubs@christie.com, or click below to download the full list.",Wed Feb 28 15:14:24 +0000 2024,0,0
202,Jamie Franklin,"Why is it that plenty of orthodox people at General Synod are willing to stand up and make passionate speeches against gay blessings but not a single person made a speech against this divisive, historically misleading, discriminatory  proposal?

https://t.co/r3x1o2K08P",Wed Feb 28 20:28:31 +0000 2024,7,44
203,John Cross,Jack Grealish sweating over England Euro 2024 starting place after latest injury blow  https://t.co/nrtbPo60I2,Wed Feb 28 19:23:55 +0000 2024,0,3
204,BBC Sport,"He will also miss England's matches with Brazil and Belgium next month, the final camp before Gareth Southgate names his Euro 2024 squad 😔

#BBCFootball https://t.co/uXrasdcseY",Wed Feb 28 15:34:55 +0000 2024,14,150
205,West Riding FA,"Existing England Football Accredited Clubs are required to renew before 10th March 2024 in order to keep their Accredited status ⭐ 

Is your club sorted? Here's everything you need to know ⬇️ 

https://t.co/yXYSSfa6Wz https://t.co/JxhFACfNRK",Wed Feb 28 12:02:36 +0000 2024,0,0
206,Volleyball England,"🏐 | NOMINATIONS OPEN

🏴󠁧󠁢󠁥󠁮󠁧󠁿 | Selection nominations are now open for the England women’s and men’s teams to play in the preliminary phase of the CEV Beach Nations Cup 2024. 

🔗 | https://t.co/w2JsFryHMM

📸 | @CEVolleyball 

#volleyballengland https://t.co/gyzwgkPcn7",Wed Feb 28 16:05:00 +0000 2024,0,0
207,ISO New England,"For decades, demand on the regional power grid has been consistently lowest overnight. But that’s changing as the growth of solar power in New England drives down demand for grid electricity during daylight hours. Learn more: https://t.co/NpVZF5kaxe",Wed Feb 28 20:22:00 +0000 2024,2,5
208,WG RumblePants,"My England team for the 4th Test:

Rory Burns 
Alec Stewart (c)
Dom Sibley
Dan Lawrence
Will Jacks
Ben Foakes
Cameron Steel
Jordan Clark
Jamie Overton
Gus Atkinson
Dan Worrall

I reckon they’d actually do ok. Stewie to make a triple century

PS. I shouldn’t drink cider and tweet",Sun Feb 18 15:11:06 +0000 2024,16,730
209,Health and Safety Executive,"The Building Safety Regulator is asking all those living in tall buildings in England to be aware of how new safety laws affect them.

HSE’s Director of Building Safety explains how residents of such buildings have more rights than ever before.

Read more:
https://t.co/CR51gav7PT https://t.co/cYpQXHiZDo",Wed Feb 28 20:30:11 +0000 2024,7,7
210,Concorde2,"⚽️⚽️ Now On Sale ⚽️⚽️

Euro 2024 is fast approaching us and we will be showing the England games here at C2. Join 600 other fans in full voice and catch the game on our big screen with full sound &amp; commentary.

Get your tickets today from https://t.co/KtQrYKu02g https://t.co/XWHoCD4Gh8",Wed Feb 28 10:00:01 +0000 2024,0,0
211,Guardian news,Lack of support for children in England leading to ‘literacy crisis’ https://t.co/uu16q2lFOF,Wed Feb 28 14:59:17 +0000 2024,1,7
212,Circle of Cricket,"""To play with no fear is good, but at times England were reckless and too cocky about how they were going to smack everybody around. Getting out is part of the game but getting yourself out is silly,"" @GeoffreyBoycott wrote.

#INDvENG #Bazball #England

https://t.co/JJGq8vXEN7",Wed Feb 28 10:15:00 +0000 2024,5,34
213,Guardian news,Arts Council England says funding will not be removed for ‘political’ artists https://t.co/Rk6c5gomLO,Wed Feb 28 17:08:34 +0000 2024,1,7
214,Guardian culture,Arts Council England says funding will not be removed for ‘political’ artists https://t.co/vqpmUWyHPX,Wed Feb 28 16:59:12 +0000 2024,3,9
215,Netpol,"⚠️ URGENT: Netpol seeks your testimony on the policing of Palestine solidarity in England and Wales (both national marches and local actions) for a comprehensive report in defence of the right to protest. We need your help, preferably by TOMORROW https://t.co/LUqOWByDgM",Wed Feb 28 07:36:54 +0000 2024,12,5
216,Mirror Football,"Jack Grealish is sweating over his England place for Euro 2024 after his latest injury setback at Manchester City 🤕

@johncrossmirror

https://t.co/Jz1DQaU71B https://t.co/4u0irVhvgl",Wed Feb 28 17:00:24 +0000 2024,1,18
217,ITV News,"Councils in the North most at risk amid warnings that 127 could fail financially in next five years

https://t.co/JzbxnM6YTv",Wed Feb 28 20:43:23 +0000 2024,8,11
218,Aston Villa Indy,"Gareth Southgate's defensive woes ahead of Euro 2024 worsen as Marc Guehi could miss up to EIGHT WEEKS due to knee surgery... with England centre back joining Luke Shaw, Reece James and Ezri Konsa on the injury list https://t.co/PeXhvdPzZF https://t.co/eAe1gtasty",Wed Feb 28 21:25:36 +0000 2024,0,0
219,The Sun Football ⚽,'He might sneak in' predicts Gary Lineker as three young talents tipped to make England's Euro 2024 squad https://t.co/sCQWDHQOhT https://t.co/sCQWDHQOhT,Wed Feb 28 18:40:00 +0000 2024,0,3
220,The Boston Globe,"From @BenVolin: With Eliot Wolf in charge, the Patriots are bringing the Packer Way to New England https://t.co/n5sQgIUEqP",Wed Feb 28 14:43:55 +0000 2024,3,0
221,The Telegraph,"🔴 ‘Lee Anderson speaks for everyone who loves England’.

Telegraph readers debate the biggest topic of the week – Lee Anderson’s comments on Islamists and the consequent Tory Islamophobia row.

Read the responses here 👇 https://t.co/aKn6UWTgVM",Wed Feb 28 17:30:54 +0000 2024,9,51
222,BCCI,"2ND TEST. England XI: B Stokes (c), Z Crawley, B Duckett, O Pope, J Root, J Bairstow, B Foakes (wk), R Ahmed, T Hartley, S Bashir, J Anderson https://t.co/X85JZGt0EV #INDvENG @IDFCFIRSTBank",Fri Feb 02 03:35:55 +0000 2024,10,220
223,The Sun Football ⚽,England dealt major blow with star defender in race against time to be fit for Euro 2024 as he undergoes surgery https://t.co/TP9Jws3Snf https://t.co/TP9Jws3Snf,Wed Feb 28 14:40:00 +0000 2024,0,2
224,Shareena Ilyas,"Again, I ask, is it 2024..?
£39 per capita annual spend in England does not go very far, and the Govt continue to spend little on the dentistry budget, after COVID that won't solve issues and members of our society will continue to suffer @englandsteeth  @TheBDA @john_g_milne",Wed Feb 28 21:48:20 +0000 2024,3,7
225,BBC South West,Six Nations 2024: England's Immanuel Feyi-Waboso to miss training camp to sit exam https://t.co/Rhix5KObq5,Wed Feb 28 18:32:35 +0000 2024,0,1
226,PA Sport,"European captain Suzann Pettersen has named four vice-captains for the 2024 Solheim Cup, which sees England’s Mel Reid join the backroom team

https://t.co/OcREMdJC0r",Wed Feb 28 11:30:00 +0000 2024,0,0
227,UCL News,"""Better communication about the health risks is needed"": most smokers in England wrongly believe vaping is at least as harmful as smoking, suggests a new study led by @DrSarahEJackson &amp; Prof @jamiebrown10 @UCL_TARG @UCL_BSH, funded by @CRUKresearch https://t.co/5Gb9rfs1SH",Wed Feb 28 16:45:31 +0000 2024,9,24
228,CXCS Agricultural Compliance,"On Thursday 14th March, Defra are holding a webinar for livestock and grassland farmers to learn more about the funding opportunities available in England in 2024 through the Sustainable Farming Incentive (SFI) and the Animal Health and Welfare Pathway 👇
https://t.co/FprovwSivb",Wed Feb 28 12:08:21 +0000 2024,0,0
229,BBC Devon,Six Nations 2024: England's Immanuel Feyi-Waboso to miss training camp to sit exam https://t.co/mqUfGeuQZV,Wed Feb 28 18:32:34 +0000 2024,0,1
230,BBC Press Office,"📢 Eddie Hearn returns to @BBCSounds for another round of No Passion, No Point

The first episode features one of England’s greatest bowlers, cricketing legend, Stuart Broad 

More ➡️ https://t.co/JjddoHVBFY https://t.co/Dm3VqlmcXa",Wed Feb 28 14:54:30 +0000 2024,2,4
231,ESPNcricinfo,"Hartley fails to make an impact with the bat this time, Kuldeep gets his third!

England 133/7 with a lead of 179 runs #INDvENG",Sun Feb 25 09:25:02 +0000 2024,3,266
232,Mail Sport,"Gareth Southgate's defensive problems pile up ahead of Euro 2024 as Marc Guehi could be out for eight weeks... with Crystal Palace defender joining Luke Shaw, Reece James and Ezri Konsa on the injury list https://t.co/DHxX55GwLI",Wed Feb 28 20:20:08 +0000 2024,6,66
233,Will Macpherson,"A thrilling opening session ends with Ben Stokes laughing on the way off having dismissed by a shooter. England 112-5, with Root still there. Akash Deep enjoying a sensational debut, picking off the top three.",Fri Feb 23 06:00:21 +0000 2024,9,309
234,Home Park,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 Watch all of England's Euro 2024 fixtures at the Theatre of Greens.

📺 Our two giant 5m x 3m screens will be bringing all the action live from Germany, as Home Park goes Euros crazy.

ℹ️🎟️ Find out more and secure your tickets ⬇️

#pafc",Wed Feb 28 12:07:19 +0000 2024,1,2
235,JPH,"It was another strong performance from Grace Clinton who looks to be firmly part of Sarina Wiegman's England plans

Piece for @TheAthleticFC on Clinton's development to muscle her way into the Lionesses' midfield

https://t.co/53fdbA6FOg",Wed Feb 28 11:47:15 +0000 2024,2,16
236,IndiaToday,"Shubman Gill has been rewarded for his impressive outings in the series against England.

#INDvsENG #BCCIContracts #ShubhmanGill 

https://t.co/5uxqna1D64",Wed Feb 28 13:36:28 +0000 2024,1,15
237,The Athletic NFL,"A day after Patriots director of scouting Eliot Wolf described their new culture as one with a “less hard-ass type vibe,” new coach Jerod Mayo said this regime isn’t trying to take shots at Bill Belichick.

@ChadGraff on New England's combine presser ⤵️
https://t.co/LnDjN7eky1",Wed Feb 28 15:26:45 +0000 2024,3,7
238,C4 News FactCheck,@C4Ciaran The Department of Health in England told us cutting waiting lists is one of the government’s top priorities and that A&amp;E performance improved in January 2024 compared to the previous month.,Wed Feb 28 17:58:25 +0000 2024,14,28
239,Talenthunterbot,"Thierry Small (19 years) played 99 minutes for Charlton Athletic as a Defender. 
Game: Derby County - Charlton Athletic, 1 - 2 from League One, England
Date: 2024-02-27 https://t.co/OTqH9SNjXm #CharltonAthletic #scouting #football",Wed Feb 28 11:01:39 +0000 2024,0,0
240,Don Balkwill,"Lady Wrestling at a Micro Brewery in Liverpool, England February 2024. https://t.co/eKS1KnsTt9",Wed Feb 28 13:27:59 +0000 2024,0,0
241,Lara Parmiani,"I suppose being very loud on social media sometimes does rally people together against bad ideas… well done to us! 

Arts Council England says funding will not be removed for ‘political’ artists https://t.co/MTSc9WThX3",Wed Feb 28 19:24:21 +0000 2024,5,22
242,WSL News Scene,"England dealt major blow with star defender in race against time to be fit for Euro 2024 as he undergoes surgery

https://t.co/JUjcGG6FVT https://t.co/NUjhO8yHrx",Wed Feb 28 12:20:00 +0000 2024,0,0
243,Guardian sport,Immanuel Feyi-Waboso to miss England training week to study and take exam https://t.co/fGcrYByMmR,Wed Feb 28 14:34:07 +0000 2024,2,2
244,Talenthunterbot,"Daniel Kanu (19 years) played 99 minutes for Charlton Athletic as a Forward. 
Game: Derby County - Charlton Athletic, 1 - 2 from League One, England
Date: 2024-02-27 https://t.co/Bz3AjmAFBL #CharltonAthletic #scouting #football",Wed Feb 28 11:31:39 +0000 2024,0,0
245,talkSPORT,"Jurgen Klopp’s first-ever Liverpool signing could return to haunt England at Euro 2024

https://t.co/s3hu3PAwRt",Wed Feb 28 12:45:00 +0000 2024,3,55
246,George Dobell,"England team for 4th Test

1. Crawley
2. Duckett
3. Pope
4. Root
5. Bairstow
6. Stokes *
7. Foakes +
8. Hartley
9. Robinson
10.Anderson
11. Bashir",Thu Feb 22 07:43:39 +0000 2024,7,282
247,Central Radio,"NEWS: Lancashire couple need public votes to win the title England’s Tourism Superstar 2024.

TO READ MORE, TAP HERE: 
https://t.co/gfcKYYNsot .

@VisitLancashire @VisitEngland",Wed Feb 28 10:21:25 +0000 2024,0,0
248,Wisden,"What will India’s Test side look like when everyone is fit and available?

@swaris16 ✍️

READ ⬇️

https://t.co/aoDTFl6t5B",Wed Feb 28 17:00:00 +0000 2024,1,11
249,RTÉ Sport,"New #RTERugby podcast with @neil_treacy, @bernardjackman and @jonnyholland10 

🏃‍♂️ Ireland's work rate and fitness setting them apart?
⏱️ Playing to the final whistle
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England's attack plan - what is it?
🇫🇷 France there for the taking v Wales

Full pod ⬇️ https://t.co/klyzDpaJqw",Wed Feb 28 13:05:57 +0000 2024,4,5
250,talkSPORT,"Jurgen Klopp's first Liverpool transfer out to prove them wrong at Euro 2024

https://t.co/s3hu3PAwRt",Wed Feb 28 20:07:00 +0000 2024,1,24
251,Waking the Red,"Toronto FC go on the road again for MLS Matchday 2, travelling to face the New England Revs. #TFCLive

How much will Lorenzo Insigne play? John Herdman is managing the Italian's minutes to get him ready to ""really fire up for that home opener."" 👇

https://t.co/J1FBEXhcNp",Wed Feb 28 17:31:00 +0000 2024,0,22
252,Center for Adventist Research,"2024 New England Adventist History Tour

You are invited to join the New England Adventist Heritage Tour.

• Brochure &amp; Application Form: See online at https://t.co/0lT5jTkncK.

#AdventistHistory https://t.co/cyoZpmdeju",Wed Feb 28 17:00:29 +0000 2024,0,0
253,Circle of Cricket,"""He (Robinson) actually twinged his back while batting in the first inning, which is why in those initial couple of spells, he was down on pace,"" #BrendonMcCullum said.

#INDvENG #OllieRobinson #England

https://t.co/Qlk7RBG5rw",Wed Feb 28 11:00:02 +0000 2024,0,2
254,Pats Pulpit,"Brian Hoyer wants the Patriots to keep building around Mac Jones and draft Marvin Harrison Jr.

#ForeverNE | via @BerndBuchmasserr
https://t.co/RNeNOsXlix",Wed Feb 28 13:09:42 +0000 2024,0,18
255,Health and Safety Executive,"The Building Safety Regulator is ensuring residents of high-rise buildings in England understand their new rights and protections.

Our new ‘Your home, your safety’ campaign provides information on how the buildings they live in will be kept safe.

https://t.co/gZf7DZKaVv https://t.co/SiphVnOxoR",Wed Feb 28 16:00:34 +0000 2024,2,2
256,The New Statesman,"“Research published by the Bank of England in 2012 found that in just three years QE inflated the wealth of the top 10 per cent in Britain by up to £322,000 per household.”

🖊️ @willydunn

https://t.co/5sHHFAWunk",Wed Feb 28 18:00:55 +0000 2024,4,0
257,Dan Roche,"The @patriots had a bad 2023 report card from the @NFLPA - @wbz 
https://t.co/uj3g8dwZIB",Wed Feb 28 16:28:01 +0000 2024,0,5
258,Graeme Bailey,"Everton, Nottingham Forest and Crystal Palace are among the Premier League clubs keeping tabs on Club Brugge midfielder Raphael Onyedika with the Nigeria international potentially on his way to England this summer.

@HITCfootball with @dantowen8195 

https://t.co/Ir8K6lh94A",Wed Feb 28 18:07:44 +0000 2024,4,19
259,Dan Kelley,"Patriots fail to receive honor roll grade on NFLPA Team Report Card

Only New England's Food/Cateteria ranked in the top half of the NFL among the 11 categories

@PatsFootballNow https://t.co/iz8l3NYbVv",Wed Feb 28 17:03:45 +0000 2024,0,4
260,Dan Kelley,"Report (@AlbertBreer): Nick Caley was offered Patriots offensive coordinator job. 

It is the second report of New England being forced to settle for Plan B for a coordinator this offseason. 

@PatsFootballNow https://t.co/UKefSaEAYa",Wed Feb 28 18:48:32 +0000 2024,0,11
